1764933947.969374,0.43
1764933948.9716895,177.59
1764933949.974169,207.49
1764933950.9775326,208.30
1764933951.978549,203.79
1764933952.9819477,203.31
1764933953.9821372,202.96
1764933954.9836428,201.70
1764933955.9853625,168.71
1764933957.0008333,30.53
1764933958.0172703,24.60
1764933959.0303493,23.69
1764933960.0616322,23.27
1764933961.0806067,27.48
1764933962.0888312,28.76
1764933963.0919578,26.92
1764933964.1106138,25.52
1764933965.1113288,25.98
1764933966.1130154,26.95
1764933967.1303864,27.52
1764933968.150978,28.41
1764933969.1824896,28.11
1764933970.1940963,25.70
1764933971.2081351,23.67
1764933972.234735,25.33
1764933973.2686017,25.15
1764933974.2711043,25.94
1764933975.289019,25.54
1764933976.3145752,24.38
1764933977.3412893,24.35
1764933978.3616054,25.48
1764933979.3622558,25.98
1764933980.3991334,25.08
1764933981.4219046,24.44
1764933982.4286218,24.83
1764933983.450512,23.49
