1764932899.1041815,0.43
1764932900.109453,67.64
1764932901.7457862,44.00
1764932902.9992578,1.60
1764932904.2641413,1.58
1764932905.5815394,1.52
1764932906.8343387,1.60
1764932908.1457536,1.53
1764932909.3627791,1.64
1764932910.5639734,1.67
1764932911.741147,1.70
1764932912.9836872,1.61
1764932914.1958625,1.65
1764932915.4506946,1.59
1764932916.6714132,1.64
1764932917.8822207,1.65
1764932919.104914,1.64
1764932920.3684042,1.58
1764932921.5480194,1.70
1764932922.7537327,1.66
1764932923.915322,1.72
1764932925.1021702,1.69
1764932926.304163,1.66
1764932927.5368876,1.62
1764932928.7290535,1.68
1764932929.9117894,1.69
1764932931.0717287,1.72
1764932932.1914642,1.79
1764932933.3081646,1.79
1764932934.462004,1.73
1764932935.6015491,1.76
1764932936.755722,1.73
1764932937.8975692,1.75
1764932939.0968556,1.67
1764932940.2740972,1.70
1764932941.470727,1.67
1764932942.6858032,1.65
1764932943.8836377,1.67
1764932945.1208527,1.62
1764932946.4026206,1.56
1764932947.669945,1.58
1764932948.934949,1.58
1764932950.1048505,1.71
1764932951.2587304,1.73
1764932952.4121468,1.73
1764932953.5963976,1.69
1764932954.7310343,1.76
1764932955.9018672,1.71
1764932957.0422652,1.75
1764932958.2302952,1.68
1764932959.3899462,1.72
1764932960.590755,1.67
1764932961.775747,1.69
1764932962.7884836,76.03
