1764933870.0916584,0.42
1764933871.092185,177.91
1764933872.095586,203.31
1764933873.0957499,203.97
1764933874.0965178,203.84
1764933875.104193,184.58
1764933876.1043715,180.97
1764933877.1069694,185.52
1764933878.1104019,184.37
1764933879.1105487,183.97
1764933880.114907,180.21
1764933881.119057,188.22
1764933882.119897,200.83
1764933883.12052,198.88
1764933884.1216195,208.77
1764933885.1257448,209.14
1764933886.1301672,202.11
1764933887.1317055,199.69
1764933888.133783,191.60
1764933889.1351776,186.74
1764933890.137665,186.54
1764933891.1419811,192.17
1764933892.143523,179.72
1764933893.149846,185.83
1764933894.1535034,188.31
1764933895.158006,178.20
1764933896.1603642,189.55
1764933897.1645803,189.20
1764933898.1688135,188.20
1764933899.1694007,184.89
1764933900.1734715,198.19
1764933901.1747935,209.72
1764933902.1764545,201.67
1764933903.1776183,194.77
1764933904.1809032,181.40
1764933905.1844797,186.33
