1764940451.6887264,201.04
1764940452.6936316,194.05
1764940453.695023,199.72
1764940454.7206192,42.90
1764940455.7981246,11.14
1764940456.8662534,11.23
1764940457.953753,11.03
1764940459.011181,11.35
1764940460.0995052,11.03
1764940461.1518497,11.40
1764940462.2222402,11.21
1764940463.2833495,11.31
1764940464.355744,11.19
1764940465.4339416,11.13
1764940466.5040188,11.21
1764940467.5748994,11.21
1764940468.6257286,12.37
1764940469.650688,29.27
1764940470.6784203,33.08
1764940471.709338,30.07
1764940472.7288394,31.39
1764940473.750844,27.40
1764940474.7973027,23.89
1764940475.8413372,24.90
1764940476.8482456,25.82
1764940477.880609,25.18
1764940478.9067996,25.34
1764940479.948979,24.95
1764940480.950762,25.95
1764940481.987471,25.08
1764940483.1140442,18.64
1764940484.144976,3.88
1764940485.4475548,3.07
1764940486.7340522,3.11
1764940488.0766606,2.98
1764940489.4018629,3.02
1764940490.6657298,3.16
1764940491.9688225,3.07
1764940493.2586925,3.10
1764940494.550904,3.10
1764940495.831896,3.12
1764940497.1008894,3.15
1764940903.213783,0.41
1764940904.2179844,177.26
1764940905.2200656,205.57
1764940906.2835038,154.22
1764940907.4023905,10.72
1764940908.5227125,10.71
1764940909.6408703,10.73
1764940910.7505143,10.81
1764940911.8638577,10.78
1764940912.9806287,10.75
1764940914.1068316,10.66
1764940915.2169085,10.81
1764940916.3307614,10.77
1764940917.4499905,10.72
1764940918.5687563,10.73
1764940919.5731046,20.91
1764940920.5762963,199.36
1764941049.9727213,0.40
1764941050.974052,175.77
1764941051.9770267,199.41
1764941052.9777849,105.92
1764941054.0140615,17.37
1764941055.0147169,136.91
1764941100.8397675,0.43
1764941101.843365,176.37
1764941102.8437757,205.92
1764941103.850412,196.69
1764941104.8539972,204.27
1764941105.882108,123.53
1764941106.9695444,5.52
1764941108.0562637,5.52
1764941109.13556,5.56
1764941110.140122,163.26
1764941382.7794516,0.43
1764941383.7830734,178.35
1764941384.7839262,202.83
1764941386.0972934,110.40
1764941387.184989,5.52
1764941388.271334,5.52
1764941401.642314,0.43
1764941402.6445196,173.62
1764941403.6470513,203.48
1764941404.6475415,196.90
1764941405.815556,130.99
1764941406.8973727,5.55
1764941407.9879363,5.50
1764941409.0763853,5.51
1764941410.1635783,5.52
1764941411.194189,9.70
1764941412.199991,30.82
1764941413.221468,43.07
1764941414.2312698,39.61
1764941415.234436,43.86
1764941416.250704,41.33
1764941417.2661135,41.36
1764941611.299939,0.41
1764941612.3004131,174.92
1764941613.3006763,203.95
1764941614.3007836,198.98
1764941615.301082,202.94
1764941616.3016567,202.88
1764941617.30264,205.80
1764941618.3033276,204.86
1764941634.5803936,0.43
1764941635.5852842,176.14
1764941636.587161,198.63
1764941637.5872512,194.98
1764941638.7345467,6.97
1764941639.819983,5.53
1764941640.9081793,5.51
1764941641.995632,5.52
1764941643.0673761,5.60
1764941644.1559718,5.51
1764941645.235098,5.56
1764941646.3169942,5.55
1764941647.3979952,5.55
1764941648.4842484,5.52
1764941649.5837543,5.46
1764941650.6732988,5.51
1764941651.7496133,5.57
1764941652.8514235,5.45
1764941653.93911,5.52
1764941655.0235717,5.53
1764941656.1058097,5.54
1764941657.1965802,5.50
1764941658.273404,5.57
1764941659.3585393,5.53
1764941660.4447145,5.52
1764941661.5332968,5.51
1764941662.6167939,5.54
1764941663.7049012,5.51
1764941664.7815943,5.57
1764941665.8629096,5.55
1764941666.9398735,5.57
1764941668.0272863,5.52
1764941669.1154096,5.51
1764941670.199199,5.54
1764941671.2779472,5.56
1764941672.3601873,5.54
1764941673.4371834,5.57
1764941674.522563,5.53
1764941675.605612,5.54
1764941676.6933804,5.52
1764941677.7775662,5.53
1764941678.8749478,5.47
1764941679.9603744,5.53
1764941681.0509632,5.50
1764941682.1374009,5.52
1764941683.2265334,5.51
1764941684.3103833,5.54
1764941685.3896866,5.56
1764941686.4748168,5.53
1764941687.5640516,5.51
1764941688.6415427,5.57
1764941689.693622,6.65
1764941690.7109447,23.59
1764941691.7175035,27.82
1764941692.7394032,31.31
1764941693.7499883,31.66
1764941694.775964,32.16
1764941695.781145,31.84
1764941696.7896717,31.73
1764941697.8045423,31.53
1764941698.8345325,31.07
1764941699.8643618,32.04
1764941700.900596,30.88
1764941701.9198036,31.40
1764941729.232909,0.42
1764941730.2337394,176.85
1764941731.2341025,186.93
1764941732.235767,187.69
1764941733.2409236,192.01
1764941734.243083,204.56
1764941735.3111675,174.14
1764941736.3358006,13.66
1764941737.3557494,13.73
1764941738.385307,13.60
1764941739.4047143,13.73
1764941740.4234927,13.74
1764941741.4479744,13.67
1764941742.4790545,13.58
1764941743.4914522,13.83
1764941744.5227394,13.58
1764941745.5472767,13.66
1764941746.5838118,13.51
1764941747.593346,13.87
1764941748.6277716,13.53
1764941749.6511424,13.68
1764941750.6637366,13.83
1764941751.6932838,13.60
1764941752.7106268,13.76
1764941753.7402632,13.60
1764941754.7653046,13.66
1764941791.672851,0.42
1764941792.6730313,179.97
1764941793.6751263,204.57
1764941794.676439,205.73
1764941795.7041175,127.47
1764941796.7280645,17.58
1764941797.7657151,17.35
1764941798.80168,17.38
1764941799.841864,17.30
1764941800.8428485,13.99
1764941801.927444,12.91
1764941802.9947002,13.12
1764941804.0665972,13.06
1764941805.1156178,13.35
1764941806.19308,12.99
1764941807.2656364,12.12
1764941808.2752697,13.87
1764941809.3559437,12.03
1764941810.4242342,12.17
1764941811.5009916,12.07
1764941812.5114193,11.88
1764941813.6245725,12.58
1764941814.697383,13.05
1764941815.8111155,12.57
1764941934.3060873,0.43
1764941935.3063576,181.95
1764941936.310523,210.12
1764941937.3130064,211.47
1764941938.3166714,207.24
1764941939.3201478,204.29
1764941940.3239913,202.22
1764941941.3243804,205.92
1764941942.325042,204.86
1764941943.3292155,203.15
1764941944.332752,203.28
1764941945.3351004,202.52
1764941946.3397653,203.05
1764941947.3405693,205.83
1764941948.342971,201.52
1764941949.3461692,202.35
1764941950.3499496,205.22
1764941951.350907,203.80
1764941952.3546443,207.23
1764941953.356884,208.53
1764941954.3613913,209.06
1764941955.366108,206.03
1764941956.367667,207.68
1764941957.3692253,201.69
1764941958.3703253,202.78
1764941959.3716967,203.72
1764941960.372465,204.84
1764941961.3767927,205.11
1764941962.3792179,204.50
1764941963.3800163,202.84
1764941964.3830743,200.39
1764941965.386491,205.30
1764941966.3869114,198.92
1764941967.3887491,200.63
1764941968.3926961,202.20
1764941969.396999,204.12
1764941970.3974595,207.90
1764941971.4002032,207.43
1764941972.4016807,204.70
1764941973.4045293,208.41
1764941974.405666,201.77
1764941975.4091873,202.29
1764941976.4142308,205.96
1764941977.4156451,202.71
1764941978.4185052,204.42
1764941979.4185092,205.00
1764941980.4232829,203.03
1764941981.4245033,204.75
1764941982.4267874,202.54
1764941983.4282017,204.71
1764941984.4323225,203.16
1764941985.4348395,203.49
1764941986.4386814,203.22
1764941987.4416292,205.39
1764941988.4461226,207.07
1764941989.4496841,207.26
1764941990.4517162,202.59
1764941991.453433,208.64
1764941992.453732,206.94
1764941993.4547412,202.80
1764941994.456729,202.60
1764941995.4586706,197.62
1764941996.5335026,60.47
1764941997.5657148,17.44
1764941998.5880058,17.61
1764941999.6183975,17.47
1764942000.6228404,15.93
1764942001.7537143,12.38
1764942002.7592528,11.93
1764942003.8478138,11.94
1764942004.866449,11.78
1764942005.9279857,11.30
1764942006.9680202,11.54
1764942007.9822598,11.83
1764942009.0585978,12.08
1764942010.061314,12.96
1764942011.163084,11.80
1764942012.246914,11.99
1764942013.3039377,12.30
1764942014.394317,12.84
1764942015.3965783,11.97
1764942016.475406,12.05
1764942017.536318,11.31
1764942018.600533,11.28
1764942019.6058595,10.94
1764942020.6983705,10.98
1764942021.7619715,11.28
1764942022.7635775,30.95
