1764932982.8201008,0.42
1764932983.8260574,67.60
1764932984.8396282,74.98
1764932985.853625,74.95
1764932986.8668995,75.00
1764932987.8807397,74.96
1764932988.894166,74.99
1764932989.9080095,74.96
1764932990.9200468,24.70
1764932991.9449942,21.46
1764932992.9750016,20.39
1764932994.0180273,20.13
1764932995.044078,21.44
1764932996.0848796,21.14
1764932997.1288967,22.03
1764932998.1408575,21.74
1764932999.1775765,22.19
1764933000.1820543,21.90
1764933001.1968107,21.68
1764933002.233006,22.20
1764933003.2634182,21.35
1764933004.2719233,20.82
1764933005.3086438,21.22
1764933006.3316371,21.51
1764933007.3348844,21.93
1764933008.3570118,21.52
1764933009.3809834,21.48
1764933010.4079294,20.45
1764933011.443472,21.24
1764933012.4542687,20.78
1764933013.4546406,20.99
1764933014.485709,21.34
1764933015.4892633,20.93
1764933016.5023386,21.72
1764933017.5095897,21.84
1764933018.5459301,21.23
1764933019.5910053,21.05
1764933020.619261,20.42
1764933021.657115,20.23
