1764932847.0501215,0.43
1764932848.0525851,67.83
1764932849.0647285,74.10
1764932850.0754936,75.19
1764932851.075639,74.99
1764932852.0758688,74.98
1764932853.1029687,73.02
1764932854.103267,76.98
1764932855.1167395,74.99
1764932856.1205559,74.71
1764932857.1307518,75.23
1764932858.1309874,74.98
1764932859.1446018,74.98
1764932860.1450279,74.97
1764932861.1453412,74.98
1764932862.1453955,75.00
1764932863.1456501,74.98
1764932864.1579528,73.10
1764932865.16509,76.45
1764932866.1781263,75.02
1764932867.1837938,73.58
1764932868.1877606,76.70
1764932869.2009647,75.01
1764932870.2012813,74.98
1764932871.2015967,74.98
1764932872.2018166,74.98
1764932873.2018268,75.00
1764932874.202226,74.97
1764932875.2030377,74.94
1764932876.2030542,75.00
1764932877.2031672,74.99
1764932878.2034729,74.98
1764932879.2035596,74.99
1764932880.2043157,74.94
1764932881.2045074,74.99
1764932882.2047527,74.98
1764932883.2048671,74.99
1764932884.2100708,74.61
1764932885.2242258,74.94
1764932886.2331042,75.33
