2002
0.0289318 0.221647 0.0208288 0.217387 0.0394901 0.190764 
0.11362 0.278633 0.0948948 0.294159 0.0988209 0.27782 
0.110099 0.237228 0.135644 0.231774 0.138056 0.243653 
0.119033 0.172779 0.12084 0.119779 0.160008 0.146511 
0.0925199 0.222362 0.119033 0.172779 0.135644 0.231774 
0.0487889 0.240974 0.0396047 0.239591 0.0489388 0.207269 
0.0396047 0.239591 0.0289318 0.221647 0.0489388 0.207269 
0.0590134 0.206756 0.0489388 0.207269 0.0394901 0.190764 
0.0489388 0.207269 0.0289318 0.221647 0.0394901 0.190764 
0.0489388 0.207269 0.0590134 0.206756 0.0627258 0.218276 
0.0846431 0.117929 0.12084 0.119779 0.0999931 0.139577 
0.0525172 0.248702 0.0627258 0.218276 0.0915143 0.230073 
0.0627258 0.218276 0.0590134 0.206756 0.0925199 0.222362 
0.0915143 0.230073 0.0925199 0.222362 0.0983691 0.238253 
0.0915143 0.230073 0.0627258 0.218276 0.0925199 0.222362 
0.431438 0.233563 0.469565 0.206931 0.465172 0.273987 
0.104615 0.244288 0.0988209 0.27782 0.0891711 0.269453 
0.135644 0.231774 0.119033 0.172779 0.150663 0.223949 
0.110099 0.237228 0.0925199 0.222362 0.135644 0.231774 
0.0590134 0.206756 0.0394901 0.190764 0.0811566 0.161926 
0.158557 0.158576 0.160008 0.146511 0.174829 0.168001 
0.0369124 0.169748 0.0487417 0.151291 0.0811566 0.161926 
0.0777428 0.126875 0.0846431 0.117929 0.0999931 0.139577 
0.0872331 0.149189 0.0777428 0.126875 0.0999931 0.139577 
0.0872331 0.149189 0.0811566 0.161926 0.0713862 0.134388 
0.119033 0.172779 0.0811566 0.161926 0.0872331 0.149189 
0.052737 0.136482 0.0457378 0.0953967 0.0777428 0.126875 
0.0811566 0.161926 0.0487417 0.151291 0.0713862 0.134388 
0.0487417 0.151291 0.052737 0.136482 0.0713862 0.134388 
0.0872331 0.149189 0.0713862 0.134388 0.0777428 0.126875 
0.0713862 0.134388 0.052737 0.136482 0.0777428 0.126875 
0.12084 0.119779 0.119033 0.172779 0.0999931 0.139577 
0.119033 0.172779 0.0872331 0.149189 0.0999931 0.139577 
0.233875 0.084594 0.254221 0.0777011 0.26592 0.109267 
0.104615 0.244288 0.110099 0.237228 0.138056 0.243653 
0.119033 0.172779 0.160008 0.146511 0.158557 0.158576 
0.138056 0.243653 0.135644 0.231774 0.150663 0.223949 
0.248387 0.236674 0.222724 0.242577 0.215942 0.182401 
0.448433 0.181993 0.469565 0.206931 0.424505 0.228023 
0.158557 0.158576 0.174829 0.168001 0.150663 0.223949 
0.487379 0.372703 0.493646 0.366913 0.499589 0.389111 
0.267737 0.283407 0.292251 0.293319 0.280489 0.317241 
0.292251 0.293319 0.294791 0.300794 0.280489 0.317241 
0.0891711 0.269453 0.0988209 0.27782 0.0824552 0.288428 
0.215942 0.182401 0.198042 0.230661 0.204421 0.186762 
0.150663 0.223949 0.174829 0.168001 0.177709 0.228939 
0.177709 0.228939 0.194259 0.225312 0.198042 0.230661 
0.18154 0.249976 0.177709 0.228939 0.198042 0.230661 
0.13251 0.308069 0.156323 0.328383 0.1416 0.351091 
0.170827 0.387277 0.160409 0.413212 0.1416 0.351091 
0.424505 0.228023 0.422277 0.244088 0.396569 0.248702 
0.248552 0.172253 0.248387 0.236674 0.215942 0.182401 
0.218117 0.0203968 0.206175 0.000616836 0.28344 0.0257177 
0.248552 0.172253 0.215942 0.182401 0.220117 0.136397 
0.320911 0.0928579 0.336973 0.0656929 0.339733 0.111144 
0.222724 0.242577 0.198042 0.230661 0.215942 0.182401 
0.302633 0.0406515 0.28344 0.0257177 0.352545 0.00430208 
0.169535 0.0468219 0.122942 0.0304767 0.173794 0.0291097 
0.254221 0.0777011 0.274623 0.091584 0.26592 0.109267 
0.198042 0.230661 0.194259 0.225312 0.204421 0.186762 
0.174829 0.168001 0.215942 0.182401 0.204421 0.186762 
0.194259 0.225312 0.177709 0.228939 0.204421 0.186762 
0.177709 0.228939 0.174829 0.168001 0.204421 0.186762 
0.215942 0.182401 0.174829 0.168001 0.220117 0.136397 
0.101001 0.0895836 0.122942 0.0304767 0.136125 0.0952516 
0.233875 0.084594 0.218926 0.122047 0.199142 0.120769 
0.180868 0.0704945 0.159373 0.0715595 0.169535 0.0468219 
0.220117 0.136397 0.218926 0.122047 0.233604 0.112252 
0.159373 0.0715595 0.122942 0.0304767 0.169535 0.0468219 
0.336973 0.0656929 0.302633 0.0406515 0.345403 0.029711 
0.220117 0.136397 0.174829 0.168001 0.199142 0.120769 
0.233604 0.112252 0.218926 0.122047 0.233875 0.084594 
0.114102 0.0171842 0.108954 0.00916722 0.173794 0.0291097 
0.174829 0.168001 0.160008 0.146511 0.199142 0.120769 
0.160008 0.146511 0.12084 0.119779 0.136125 0.0952516 
0.233875 0.084594 0.199142 0.120769 0.185701 0.106301 
0.199142 0.120769 0.160008 0.146511 0.185701 0.106301 
0.136125 0.0952516 0.122942 0.0304767 0.159373 0.0715595 
0.185701 0.106301 0.160008 0.146511 0.161047 0.0941337 
0.161047 0.0941337 0.136125 0.0952516 0.159444 0.09334 
0.161047 0.0941337 0.160008 0.146511 0.136125 0.0952516 
0.122942 0.0304767 0.114102 0.0171842 0.173794 0.0291097 
0.185701 0.106301 0.161047 0.0941337 0.180868 0.0704945 
0.136125 0.0952516 0.159373 0.0715595 0.159444 0.09334 
0.159373 0.0715595 0.161047 0.0941337 0.159444 0.09334 
0.235619 0.0687678 0.233875 0.084594 0.180868 0.0704945 
0.233875 0.084594 0.185701 0.106301 0.180868 0.0704945 
0.204523 0.00304015 0.206175 0.000616836 0.218117 0.0203968 
0.235619 0.0687678 0.218117 0.0203968 0.28344 0.0257177 
0.173794 0.0291097 0.108954 0.00916722 0.200325 0.00210169 
0.200325 0.00210169 0.204523 0.00304015 0.218117 0.0203968 
0.200325 0.00210169 0.206175 0.000616836 0.204523 0.00304015 
0.371062 0.0876304 0.336973 0.0656929 0.345403 0.029711 
0.200325 0.00210169 0.108954 0.00916722 0.206175 0.000616836 
0.108954 0.00916722 -0.0997819 -0.0992991 0.206175 0.000616836 
0.235619 0.0687678 0.180868 0.0704945 0.218117 0.0203968 
0.173794 0.0291097 0.200325 0.00210169 0.218117 0.0203968 
0.180868 0.0704945 0.169535 0.0468219 0.218117 0.0203968 
0.169535 0.0468219 0.173794 0.0291097 0.218117 0.0203968 
0.274623 0.091584 0.279442 0.116295 0.26592 0.109267 
0.235619 0.0687678 0.28344 0.0257177 0.286031 0.054421 
0.28344 0.0257177 0.302633 0.0406515 0.286031 0.054421 
0.233875 0.084594 0.235619 0.0687678 0.254221 0.0777011 
0.254221 0.0777011 0.286031 0.054421 0.274623 0.091584 
0.274623 0.091584 0.286031 0.054421 0.320911 0.0928579 
0.235619 0.0687678 0.286031 0.054421 0.254221 0.0777011 
0.233604 0.112252 0.233875 0.084594 0.26592 0.109267 
0.279442 0.116295 0.274623 0.091584 0.320911 0.0928579 
0.358081 0.110517 0.400084 0.133125 0.380711 0.174678 
0.334829 0.110386 0.320911 0.0928579 0.339733 0.111144 
0.300489 0.146143 0.316794 0.146241 0.309208 0.190164 
0.295826 0.263915 0.302367 0.24934 0.30136 0.277525 
0.306974 0.130159 0.300489 0.146143 0.282449 0.145581 
0.286031 0.054421 0.302633 0.0406515 0.336973 0.0656929 
0.28344 0.0257177 0.206175 0.000616836 0.352545 0.00430208 
0.286031 0.054421 0.336973 0.0656929 0.320911 0.0928579 
0.248552 0.172253 0.220117 0.136397 0.282449 0.145581 
0.316794 0.146241 0.300489 0.146143 0.306974 0.130159 
0.327344 0.118719 0.334829 0.110386 0.339733 0.111144 
0.371062 0.0876304 0.416075 0.0981414 0.405326 0.120871 
0.327344 0.118719 0.320911 0.0928579 0.334829 0.110386 
0.429279 0.0334455 0.476529 0.0564692 0.449381 0.0683739 
0.449381 0.0683739 0.476529 0.0564692 0.468066 0.0685646 
0.371062 0.0876304 0.345403 0.029711 0.396579 0.031121 
0.429279 0.0334455 0.399165 0.0148668 0.467598 0.010817 
0.358081 0.110517 0.339733 0.111144 0.371062 0.0876304 
0.339733 0.111144 0.336973 0.0656929 0.371062 0.0876304 
0.206175 0.000616836 -0.0997819 -0.0992991 0.352545 0.00430208 
0.53903 0.0372483 0.53964 0.0150366 0.560038 0.0090916 
0.302633 0.0406515 0.352545 0.00430208 0.345403 0.029711 
0.345403 0.029711 0.352545 0.00430208 0.396579 0.031121 
0.371062 0.0876304 0.396579 0.031121 0.416075 0.0981414 
0.358081 0.110517 0.405326 0.120871 0.400084 0.133125 
0.352545 0.00430208 0.399165 0.0148668 0.396579 0.031121 
0.43537 0.123849 0.449381 0.0683739 0.442567 0.128193 
0.416075 0.0981414 0.43537 0.123849 0.405326 0.120871 
0.396579 0.031121 0.399165 0.0148668 0.429279 0.0334455 
0.399165 0.0148668 0.352545 0.00430208 0.467598 0.010817 
0.53964 0.0150366 0.467598 0.010817 0.560038 0.0090916 
0.429279 0.0334455 0.467598 0.010817 0.476529 0.0564692 
0.817845 0.256103 0.813262 0.261612 0.776089 0.258363 
0.449381 0.0683739 0.43537 0.123849 0.416075 0.0981414 
0.358081 0.110517 0.371062 0.0876304 0.405326 0.120871 
0.468066 0.0685646 0.476529 0.0564692 0.47977 0.0740652 
0.732246 0.163676 0.658092 0.175502 0.68732 0.139521 
0.889889 0.290658 0.905337 0.273424 0.924901 0.326441 
0.468066 0.0685646 0.47977 0.0740652 0.442567 0.128193 
0.449381 0.0683739 0.468066 0.0685646 0.442567 0.128193 
0.442567 0.128193 0.481572 0.150429 0.448433 0.181993 
0.396579 0.031121 0.429279 0.0334455 0.416075 0.0981414 
0.429279 0.0334455 0.449381 0.0683739 0.416075 0.0981414 
0.405326 0.120871 0.43537 0.123849 0.400084 0.133125 
0.400084 0.133125 0.43537 0.123849 0.442567 0.128193 
0.524425 0.121601 0.516961 0.147738 0.503418 0.112016 
0.248552 0.172253 0.282449 0.145581 0.298382 0.191861 
0.282449 0.145581 0.300489 0.146143 0.298382 0.191861 
0.327344 0.118719 0.316794 0.146241 0.306974 0.130159 
0.400084 0.133125 0.442567 0.128193 0.448433 0.181993 
0.424505 0.228023 0.390802 0.208983 0.401988 0.18935 
0.99839 0.345505 0.972408 0.344032 0.988359 0.310275 
0.437244 0.307664 0.373064 0.308915 0.433957 0.277679 
0.437244 0.307664 0.433957 0.277679 0.465172 0.273987 
0.448433 0.181993 0.497106 0.181647 0.469565 0.206931 
0.481572 0.150429 0.497106 0.181647 0.448433 0.181993 
0.465791 0.381821 0.487379 0.372703 0.499589 0.389111 
0.390802 0.208983 0.424505 0.228023 0.387419 0.234769 
0.390802 0.208983 0.380711 0.174678 0.401988 0.18935 
0.373064 0.308915 0.354932 0.333606 0.334677 0.28556 
0.248387 0.236674 0.295826 0.263915 0.267737 0.283407 
0.248387 0.236674 0.302367 0.24934 0.295826 0.263915 
0.448433 0.181993 0.424505 0.228023 0.401988 0.18935 
0.422277 0.244088 0.424505 0.228023 0.431438 0.233563 
0.424505 0.228023 0.469565 0.206931 0.431438 0.233563 
0.380711 0.174678 0.390802 0.208983 0.366186 0.220705 
0.248387 0.236674 0.248552 0.172253 0.298382 0.191861 
0.380711 0.174678 0.400084 0.133125 0.401988 0.18935 
0.400084 0.133125 0.448433 0.181993 0.401988 0.18935 
0.298382 0.191861 0.309208 0.190164 0.302367 0.24934 
0.309208 0.190164 0.334246 0.19207 0.302367 0.24934 
0.424505 0.228023 0.396569 0.248702 0.387419 0.234769 
0.334246 0.19207 0.352383 0.247635 0.302367 0.24934 
0.390802 0.208983 0.387419 0.234769 0.366186 0.220705 
0.387419 0.234769 0.396569 0.248702 0.352383 0.247635 
0.366186 0.220705 0.352383 0.247635 0.334246 0.19207 
0.366186 0.220705 0.387419 0.234769 0.352383 0.247635 
0.380711 0.174678 0.334246 0.19207 0.33211 0.162027 
0.380711 0.174678 0.366186 0.220705 0.334246 0.19207 
0.316794 0.146241 0.327344 0.118719 0.33211 0.162027 
0.358081 0.110517 0.380711 0.174678 0.33211 0.162027 
0.327344 0.118719 0.339733 0.111144 0.33211 0.162027 
0.339733 0.111144 0.358081 0.110517 0.33211 0.162027 
0.220117 0.136397 0.233604 0.112252 0.282449 0.145581 
0.279442 0.116295 0.306974 0.130159 0.282449 0.145581 
0.279442 0.116295 0.320911 0.0928579 0.306974 0.130159 
0.320911 0.0928579 0.327344 0.118719 0.306974 0.130159 
0.233604 0.112252 0.26592 0.109267 0.282449 0.145581 
0.26592 0.109267 0.279442 0.116295 0.282449 0.145581 
0.272193 0.465412 0.290549 0.477174 0.294046 0.485929 
0.248387 0.236674 0.298382 0.191861 0.302367 0.24934 
0.316794 0.146241 0.33211 0.162027 0.309208 0.190164 
0.33211 0.162027 0.334246 0.19207 0.309208 0.190164 
0.295826 0.263915 0.30136 0.277525 0.294544 0.281041 
0.235011 0.337458 0.204239 0.320629 0.236109 0.321471 
0.527858 0.3535 0.508368 0.35518 0.532148 0.330589 
0.267737 0.283407 0.236109 0.321471 0.23403 0.279605 
0.294544 0.281041 0.292251 0.293319 0.267737 0.283407 
0.295826 0.263915 0.294544 0.281041 0.267737 0.283407 
0.294791 0.300794 0.292251 0.293319 0.29603 0.297029 
0.238334 0.351396 0.239674 0.357986 0.203563 0.340251 
0.277535 0.321002 0.280489 0.317241 0.312035 0.327089 
0.267737 0.283407 0.280489 0.317241 0.277535 0.321002 
0.312035 0.327089 0.280489 0.317241 0.31146 0.315046 
0.26092 0.374238 0.253726 0.401474 0.247176 0.378366 
0.292251 0.293319 0.294544 0.281041 0.29603 0.297029 
0.294544 0.281041 0.30136 0.277525 0.29603 0.297029 
0.298165 0.362611 0.277535 0.321002 0.312035 0.327089 
0.156323 0.328383 0.173453 0.375598 0.1416 0.351091 
0.280489 0.317241 0.294791 0.300794 0.31146 0.315046 
0.253726 0.401474 0.249444 0.433569 0.236456 0.412803 
0.298165 0.362611 0.312035 0.327089 0.32325 0.371534 
0.17197 0.496226 0.182598 0.499239 0.171784 0.505158 
0.366428 0.486997 0.335342 0.467694 0.365393 0.455286 
0.201083 0.48468 0.182598 0.499239 0.180719 0.461208 
0.429065 0.636721 0.415014 0.663653 0.421707 0.637059 
0.254255 0.601675 0.231649 0.608389 0.252838 0.590516 
0.294791 0.300794 0.29603 0.297029 0.31146 0.315046 
0.32897 0.374022 0.32325 0.371534 0.353478 0.361378 
0.31146 0.315046 0.29603 0.297029 0.334677 0.28556 
0.599508 0.561008 0.604965 0.527769 0.611213 0.529949 
0.353478 0.361378 0.32325 0.371534 0.354932 0.333606 
0.433957 0.277679 0.423873 0.264765 0.465172 0.273987 
0.32325 0.371534 0.312035 0.327089 0.354932 0.333606 
0.423873 0.264765 0.431438 0.233563 0.465172 0.273987 
0.312035 0.327089 0.31146 0.315046 0.354932 0.333606 
0.474361 0.32357 0.496153 0.335533 0.493646 0.366913 
0.354932 0.333606 0.31146 0.315046 0.334677 0.28556 
0.352383 0.247635 0.396569 0.248702 0.373064 0.308915 
0.29603 0.297029 0.30136 0.277525 0.334677 0.28556 
0.352383 0.247635 0.373064 0.308915 0.334677 0.28556 
0.30136 0.277525 0.302367 0.24934 0.334677 0.28556 
0.302367 0.24934 0.352383 0.247635 0.334677 0.28556 
0.492117 0.275044 0.495551 0.275769 0.48511 0.285684 
0.465172 0.273987 0.492117 0.275044 0.48511 0.285684 
0.433957 0.277679 0.373064 0.308915 0.423873 0.264765 
0.422277 0.244088 0.431438 0.233563 0.423873 0.264765 
0.373064 0.308915 0.396569 0.248702 0.423873 0.264765 
0.396569 0.248702 0.422277 0.244088 0.423873 0.264765 
0.465172 0.273987 0.469565 0.206931 0.491752 0.260713 
0.504074 0.282538 0.501152 0.269906 0.502806 0.263024 
0.661598 0.270192 0.667201 0.270437 0.676118 0.307099 
0.695786 0.515863 0.740341 0.501609 0.739392 0.527025 
0.465172 0.273987 0.491752 0.260713 0.492117 0.275044 
0.535691 0.361116 0.508368 0.35518 0.527858 0.3535 
0.528431 0.545828 0.489413 0.546512 0.515666 0.535045 
0.437244 0.307664 0.465172 0.273987 0.480181 0.293703 
0.373064 0.308915 0.437244 0.307664 0.392344 0.328656 
0.437244 0.307664 0.480181 0.293703 0.474361 0.32357 
0.508368 0.35518 0.499952 0.332589 0.532148 0.330589 
0.480181 0.293703 0.465172 0.273987 0.48511 0.285684 
0.474361 0.32357 0.453754 0.369269 0.445449 0.35116 
0.426206 0.330387 0.445449 0.35116 0.403867 0.33852 
0.499952 0.332589 0.508368 0.35518 0.500713 0.35116 
0.437962 0.318001 0.437244 0.307664 0.474361 0.32357 
0.474361 0.32357 0.499952 0.332589 0.496153 0.335533 
0.606808 0.27575 0.661598 0.270192 0.676118 0.307099 
0.525264 0.435949 0.519917 0.41293 0.559538 0.395844 
0.437962 0.318001 0.474361 0.32357 0.445449 0.35116 
0.40935 0.420221 0.403149 0.393736 0.416818 0.392224 
0.474361 0.32357 0.493646 0.366913 0.453754 0.369269 
0.493646 0.366913 0.487379 0.372703 0.453754 0.369269 
0.416818 0.392224 0.453754 0.369269 0.465791 0.381821 
0.403149 0.393736 0.403867 0.33852 0.416818 0.392224 
0.416818 0.392224 0.465791 0.381821 0.437749 0.434785 
0.354932 0.333606 0.373064 0.308915 0.392344 0.328656 
0.437962 0.318001 0.445449 0.35116 0.426206 0.330387 
0.437244 0.307664 0.426206 0.330387 0.392344 0.328656 
0.437244 0.307664 0.437962 0.318001 0.426206 0.330387 
-0.0997819 -0.0992991 0.0072919 0.464324 0.000133975 0.568625 
0.353478 0.361378 0.354932 0.333606 0.392344 0.328656 
0.426206 0.330387 0.403867 0.33852 0.401637 0.336314 
0.403867 0.33852 0.353478 0.361378 0.401637 0.336314 
0.426206 0.330387 0.401637 0.336314 0.392344 0.328656 
0.401637 0.336314 0.353478 0.361378 0.392344 0.328656 
0.387252 0.449631 0.437749 0.434785 0.399467 0.480645 
0.399467 0.480645 0.366927 0.493098 0.366428 0.486997 
0.40935 0.420221 0.416818 0.392224 0.437749 0.434785 
0.366428 0.486997 0.348083 0.499147 0.335342 0.467694 
0.403867 0.33852 0.445449 0.35116 0.416818 0.392224 
0.445449 0.35116 0.453754 0.369269 0.416818 0.392224 
0.453754 0.369269 0.487379 0.372703 0.465791 0.381821 
0.40935 0.420221 0.387252 0.449631 0.384255 0.441187 
0.426938 0.510501 0.399467 0.480645 0.441395 0.506773 
0.465791 0.381821 0.499589 0.389111 0.477523 0.436472 
0.499589 0.389111 0.495591 0.431518 0.477523 0.436472 
0.548998 0.495899 0.537055 0.504692 0.526246 0.491309 
0.504294 0.453142 0.495591 0.431518 0.507683 0.448725 
0.537055 0.504692 0.528431 0.545828 0.515666 0.535045 
0.465791 0.381821 0.477523 0.436472 0.437749 0.434785 
0.40935 0.420221 0.437749 0.434785 0.387252 0.449631 
0.599508 0.561008 0.552661 0.542766 0.584275 0.522987 
0.36308 0.576217 0.362244 0.59688 0.333612 0.590399 
0.366428 0.486997 0.366927 0.493098 0.348083 0.499147 
0.403149 0.393736 0.40935 0.420221 0.384255 0.441187 
0.353478 0.361378 0.403867 0.33852 0.358502 0.379457 
0.32897 0.374022 0.353478 0.361378 0.358502 0.379457 
0.42721 0.594091 0.412653 0.543054 0.455481 0.571146 
0.399467 0.480645 0.366428 0.486997 0.365393 0.455286 
0.387252 0.449631 0.399467 0.480645 0.365393 0.455286 
0.289964 0.755075 0.245204 0.75321 0.264382 0.680501 
0.384255 0.441187 0.387252 0.449631 0.365393 0.455286 
0.365393 0.455286 0.335342 0.467694 0.344766 0.403313 
0.328126 0.486532 0.348083 0.499147 0.326036 0.499877 
0.348083 0.499147 0.328126 0.486532 0.335342 0.467694 
0.17197 0.496226 0.137715 0.493895 0.138758 0.486631 
0.384255 0.441187 0.365393 0.455286 0.344766 0.403313 
0.209992 0.636306 0.226048 0.674804 0.211982 0.668176 
0.290549 0.477174 0.322604 0.487845 0.294046 0.485929 
0.328126 0.486532 0.326036 0.499877 0.322604 0.487845 
0.26092 0.374238 0.310112 0.406271 0.253726 0.401474 
0.328126 0.486532 0.322604 0.487845 0.335342 0.467694 
0.32897 0.374022 0.344766 0.403313 0.310112 0.406271 
0.344766 0.403313 0.335342 0.467694 0.310112 0.406271 
0.32325 0.371534 0.32897 0.374022 0.310112 0.406271 
0.403867 0.33852 0.403149 0.393736 0.358502 0.379457 
0.403149 0.393736 0.384255 0.441187 0.344766 0.403313 
0.32897 0.374022 0.358502 0.379457 0.344766 0.403313 
0.358502 0.379457 0.403149 0.393736 0.344766 0.403313 
0.26092 0.374238 0.298165 0.362611 0.310112 0.406271 
0.298165 0.362611 0.32325 0.371534 0.310112 0.406271 
0.253726 0.401474 0.310112 0.406271 0.249444 0.433569 
0.138758 0.486631 0.135611 0.475892 0.180719 0.461208 
0.18381 0.455232 0.211251 0.386933 0.236456 0.412803 
0.335342 0.467694 0.322604 0.487845 0.290549 0.477174 
0.272193 0.465412 0.310112 0.406271 0.290549 0.477174 
0.310112 0.406271 0.335342 0.467694 0.290549 0.477174 
0.322604 0.487845 0.326036 0.499877 0.294046 0.485929 
0.218331 0.472221 0.227261 0.473019 0.201083 0.48468 
0.195935 0.506006 0.227261 0.473019 0.271571 0.536069 
0.138758 0.486631 0.137715 0.493895 0.135611 0.475892 
0.227261 0.473019 0.218331 0.472221 0.249444 0.433569 
0.0119103 0.283683 0.0240543 0.264533 0.0603732 0.316047 
0.171784 0.505158 0.182598 0.499239 0.195935 0.506006 
0.201083 0.48468 0.227261 0.473019 0.195935 0.506006 
0.201083 0.48468 0.180719 0.461208 0.18381 0.455232 
0.182598 0.499239 0.201083 0.48468 0.195935 0.506006 
0.0208288 0.217387 0.0289318 0.221647 0.0127465 0.2596 
0.182598 0.499239 0.17197 0.496226 0.180719 0.461208 
0.0785045 0.267311 0.0824552 0.288428 0.0240543 0.264533 
0.17197 0.496226 0.138758 0.486631 0.180719 0.461208 
0.173453 0.375598 0.170827 0.387277 0.1416 0.351091 
0.0525172 0.248702 0.0785045 0.267311 0.0438012 0.251084 
0.113548 0.313209 0.0948948 0.294159 0.11362 0.278633 
0.180719 0.461208 0.142634 0.456082 0.15392 0.434724 
0.18381 0.455232 0.160409 0.413212 0.211251 0.386933 
0.218331 0.472221 0.201083 0.48468 0.18381 0.455232 
0.135611 0.475892 0.142634 0.456082 0.180719 0.461208 
0.253726 0.401474 0.236456 0.412803 0.247176 0.378366 
0.13251 0.308069 0.177198 0.292171 0.156323 0.328383 
0.156908 0.258139 0.177198 0.292171 0.13251 0.308069 
0.203563 0.340251 0.173453 0.375598 0.156323 0.328383 
0.160409 0.413212 0.170827 0.387277 0.211251 0.386933 
0.160409 0.413212 0.18381 0.455232 0.15392 0.434724 
0.18381 0.455232 0.180719 0.461208 0.15392 0.434724 
0.239674 0.357986 0.211251 0.386933 0.203563 0.340251 
0.247176 0.378366 0.211251 0.386933 0.239674 0.357986 
0.298165 0.362611 0.26092 0.374238 0.249973 0.356158 
0.26092 0.374238 0.247176 0.378366 0.249973 0.356158 
0.170827 0.387277 0.173453 0.375598 0.211251 0.386933 
0.203563 0.340251 0.204239 0.320629 0.235011 0.337458 
0.310112 0.406271 0.272193 0.465412 0.249444 0.433569 
0.272193 0.465412 0.227261 0.473019 0.249444 0.433569 
0.249444 0.433569 0.218331 0.472221 0.236456 0.412803 
0.218331 0.472221 0.18381 0.455232 0.236456 0.412803 
0.236456 0.412803 0.211251 0.386933 0.247176 0.378366 
0.277535 0.321002 0.298165 0.362611 0.249973 0.356158 
0.211251 0.386933 0.173453 0.375598 0.203563 0.340251 
0.277535 0.321002 0.235011 0.337458 0.236109 0.321471 
0.267737 0.283407 0.277535 0.321002 0.236109 0.321471 
0.238334 0.351396 0.203563 0.340251 0.235011 0.337458 
0.238334 0.351396 0.249973 0.356158 0.239674 0.357986 
0.249973 0.356158 0.247176 0.378366 0.239674 0.357986 
0.18154 0.249976 0.197582 0.286521 0.18448 0.283964 
0.18154 0.249976 0.198042 0.230661 0.221343 0.259524 
0.23403 0.279605 0.204239 0.320629 0.197582 0.286521 
0.197582 0.286521 0.204239 0.320629 0.177198 0.292171 
0.277535 0.321002 0.249973 0.356158 0.235011 0.337458 
0.249973 0.356158 0.238334 0.351396 0.235011 0.337458 
0.198042 0.230661 0.222724 0.242577 0.221343 0.259524 
0.236109 0.321471 0.204239 0.320629 0.23403 0.279605 
0.222724 0.242577 0.248387 0.236674 0.221343 0.259524 
0.248387 0.236674 0.267737 0.283407 0.23403 0.279605 
0.221343 0.259524 0.23403 0.279605 0.197582 0.286521 
0.221343 0.259524 0.248387 0.236674 0.23403 0.279605 
